Function,Generated,Ground Truth
"def get_conn(service='SoftLayer_Virtual_Guest'): 
    client = SoftLayer.Client(username=config.get_cloud_config_value('user', get_configured_provider(), __opts__, search_global=False), api_key=config.get_cloud_config_value('apikey', get_configured_provider(), __opts__, search_global=False)) 
   return client[service]"," 'Get a connection to the SoftLayer API. 
 :param service: The service to use. 
 :type service: str 
 :return: A connection to the SoftLayer API.'",'Return a conn object for the passed VM data'
"def autocorr(s, axis=(-1)): 
    N = s.shape[axis] 
   S = np.fft.fft(s, n=((2 * N) - 1), axis=axis) 
   sxx = np.fft.ifft((S * S.conjugate()), axis=axis).real[:N] 
   return (sxx / N)"," 'Compute the auto-correlation of a signal. 
 The auto-correlation of a signal is the cross-correlation of the signal with 
 itself. 
 Parameters 
 s : (N,) ndarray 
 The signal to be correlated. 
 axis : int, optional 
 The axis to correlate along. 
 Returns 
 auto-correlation : (N,) ndarray 
 The auto-correlation of the signal. 
 Examples 
 >>> from scipy import signal 
 >>> s = signal.sin(np.linspace(0, 2 * np.pi, 100)) 
 >>> s 
 array([[ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.        ,  0.       ","'Returns the autocorrelation of signal s at all lags. Adheres to the 
 definition r(k) = E{s(n)s*(n-k)} where E{} is the expectation operator.'"
"def _has_access_course(user, action, courselike): 
    def can_load(): 
      '\n                        Can   this   user   load   this   course?\n\n                        NOTE:   this   is   not   checking   whether   user   is   actually   enrolled   in   the   course.\n                        ' 
      response = (_visible_to_nonstaff_users(courselike) and _can_access_descriptor_with_start_date(user, courselike, courselike.id)) 
      return (ACCESS_GRANTED if (response or _has_staff_access_to_descriptor(user, courselike, courselike.id)) else response) 
   def can_enroll(): 
      '\n                        Returns   whether   the   user   can   enroll   in   the   course.\n                        ' 
      return _can_enroll_courselike(user, courselike) 
   def see_exists(): 
      ""\n                        Can   see   if   can   enroll,   but   also   if   can   load   it:   if   user   enrolled   in   a   course   and   now\n                        it's   past   the   enrollment   period,   they   should   still   see   it.\n                        "" 
      return (ACCESS_GRANTED if (can_load() or can_enroll()) else ACCESS_DENIED) 
   def can_see_in_catalog(): 
      '\n                        Implements   the   ""can   see   course   in   catalog""   logic   if   a   course   should   be   visible   in   the   main   course   catalog\n                        In   this   case   we   use   the   catalog_visibility   property   on   the   course   descriptor\n                        but   also   allow   course   staff   to   see   this.\n                        ' 
      return (_has_catalog_visibility(courselike, CATALOG_VISIBILITY_CATALOG_AND_ABOUT) or _has_staff_access_to_descriptor(user, courselike, courselike.id)) 
   def can_see_about_page(): 
      '\n                        Implements   the   ""can   see   course   about   page""   logic   if   a   course   about   page   should   be   visible\n                        In   this   case   we   use   the   catalog_visibility   property   on   the   course   descriptor\n                        but   also   allow   course   staff   to   see   this.\n                        ' 
      return (_has_catalog_visibility(courselike, CATALOG_VISIBILITY_CATALOG_AND_ABOUT) or _has_catalog_visibility(courselike, CATALOG_VISIBILITY_ABOUT) or _has_staff_access_to_descriptor(user, courselike, courselike.id)) 
   checkers = {'load': can_load, 'view_courseware_with_prerequisites': (lambda : _can_view_courseware_with_prerequisites(user, courselike)), 'load_mobile': (lambda : (can_load() and _can_load_course_on_mobile(user, courselike))), 'enroll': can_enroll, 'see_exists': see_exists, 'staff': (lambda : _has_staff_access_to_descriptor(user, courselike, courselike.id)), 'instructor': (lambda : _has_instructor_access_to_descriptor(user, courselike, courselike.id)), 'see_in_catalog': can_see_in_catalog, 'see_about_page': can_see_about_page} 
   return _dispatch(checkers, action, user, courselike)"," 'Checks if a user has access to a course. 
 :param user: User to check access for. 
 :param action: The action to check for. 
 :param courselike: Course-like object to check access for. 
 :returns: ACCESS_GRANTED, ACCESS_DENIED or ACCESS_UNKNOWN. 
 :raises: NotAuthenticated if user is not authenticated. 
 :raises: CourseAccessDenied if user does not have access to the course. 
 :raises: CourseAccessDenied if user does not have access to the course. 
 :raises: CourseAccessDenied if user does not have access to the course. 
 :raises: CourseAccessDenied if user does not have access to the course. 
 :raises: CourseAccessDenied if user does not have access to the course. 
 :raises: CourseAccessDenied if user does not have access to the course. 
 :raises: CourseAccessDenied if user does not have access to the course. 
 :raises: CourseAccessDen","'Check if user has access to a course. 
 Arguments: 
 user (User): the user whose course access we are checking. 
 action (string): The action that is being checked. 
 courselike (CourseDescriptor or CourseOverview): The object 
 representing the course that the user wants to access. 
 Valid actions: 
 \'load\' -- load the courseware, see inside the course 
 \'load_forum\' -- can load and contribute to the forums (one access level for now) 
 \'load_mobile\' -- can load from a mobile context 
 \'enroll\' -- enroll.  Checks for enrollment window. 
 \'see_exists\' -- can see that the course exists. 
 \'staff\' -- staff access to course. 
 \'see_in_catalog\' -- user is able to see the course listed in the course catalog. 
 \'see_about_page\' -- user is able to see the course about page.'"
"def sequences_add_start_id(sequences, start_id=0, remove_last=False): 
    sequences_out = [[] for _ in range(len(sequences))] 
   for i in range(len(sequences)): 
      if remove_last: 
         sequences_out[i] = ([start_id] + sequences[i][:(-1)]) 
      else: 
         sequences_out[i] = ([start_id] + sequences[i]) 
   return sequences_out"," 'Add start_id to the beginning of each sequence. 
 Parameters 
 sequences : list 
 List of sequences 
 start_id : int 
 Start ID to add to each sequence 
 remove_last : bool 
 If True, remove the last sequence element from each sequence 
 Returns 
 sequences : list 
 List of sequences with start_id added to each sequence'","'Add special start token(id) in the beginning of each sequence. 
 Examples 
 >>> sentences_ids = [[4,3,5,3,2,2,2,2], [5,3,9,4,9,2,2,3]] 
 >>> sentences_ids = sequences_add_start_id(sentences_ids, start_id=2) 
 ... [[2, 4, 3, 5, 3, 2, 2, 2, 2], [2, 5, 3, 9, 4, 9, 2, 2, 3]] 
 >>> sentences_ids = sequences_add_start_id(sentences_ids, start_id=2, remove_last=True) 
 ... [[2, 4, 3, 5, 3, 2, 2, 2], [2, 5, 3, 9, 4, 9, 2, 2]] 
 - For Seq2seq 
 >>> input = [a, b, c] 
 >>> target = [x, y, z] 
 >>> decode_seq = [start_id, a, b] <-- sequences_add_start_id(input, start_id, True)'"
"def test_cnn_sample_wt_fit(): 
    cnn = CondensedNearestNeighbour(random_state=RND_SEED) 
   assert_raises(RuntimeError, cnn.sample, X, Y)", 'Test that sampling with the CondensedNearestNeighbour is not possible',"'Test either if an error is raised when sample is called before 
 fitting'"
"def div_proxy(x, y): 
    f = int_or_true_div((as_scalar(x).type in discrete_types), (as_scalar(y).type in discrete_types)) 
   return f(x, y)"," 'Returns the division of two scalars, if possible. 
 This function will return ``True`` if the division is possible, 
 and ``False`` if not. 
 Parameters 
 x : Scalar 
 The first scalar. 
 y : Scalar 
 The second scalar. 
 Returns 
 bool 
 ``True`` if the division is possible, ``False`` if not. 
 Notes 
 This function will return ``True`` if either the ``x`` or ``y`` 
 scalar is a discrete type, or if both are. 
 Examples 
 >>> from sympy import div_proxy 
 >>> from sympy.abc import x, y 
 >>> div_proxy(x, y) 
 True 
 >>> div_proxy(x, y) 
 False 
 >>> div_proxy(x, x) 
 True 
 >>> div_proxy(x, x) 
 True 
 >>> div_proxy(x, x) 
 True'","'Proxy for either true_div or int_div, depending on types of x, y.'"
"def seteuid(uid): 
    uid = parse_uid(uid) 
   if (uid != os.getuid()): 
      os.seteuid(uid)"," 'Sets the effective user ID to `uid`. 
 If `uid` is not a valid user ID, it is silently ignored. 
 >>> seteuid(1000) 
 >>> os.getuid() 
 1000'",'Set effective user id.'
"def _native_set_to_python_list(typ, payload, c): 
    nitems = payload.used 
   listobj = c.pyapi.list_new(nitems) 
   ok = cgutils.is_not_null(c.builder, listobj) 
   with c.builder.if_then(ok, likely=True): 
      index = cgutils.alloca_once_value(c.builder, ir.Constant(nitems.type, 0)) 
      with payload._iterate() as loop: 
         i = c.builder.load(index) 
         item = loop.entry.key 
         itemobj = c.box(typ.dtype, item) 
         c.pyapi.list_setitem(listobj, i, itemobj) 
         i = c.builder.add(i, ir.Constant(i.type, 1)) 
         c.builder.store(i, index) 
   return (ok, listobj)", 'Convert a native Python list to a C++ list.','Create a Python list from a native set\'s items.'
"def synopsis(filename, cache={}): 
    mtime = os.stat(filename).st_mtime 
   (lastupdate, result) = cache.get(filename, (0, None)) 
   if (lastupdate < mtime): 
      info = inspect.getmoduleinfo(filename) 
      try: 
         file = open(filename) 
      except IOError: 
         return None 
      if (info and ('b' in info[2])): 
         try: 
            module = imp.load_module('__temp__', file, filename, info[1:]) 
         except: 
            return None 
         result = (module.__doc__ or '').splitlines()[0] 
         del sys.modules['__temp__'] 
      else: 
         result = source_synopsis(file) 
         file.close() 
      cache[filename] = (mtime, result) 
   return result"," 'Return the documentation for the module or function. 
 :param filename: name of the module or function 
 :param cache: a dictionary to store the result of previous calls 
 :return: the documentation for the module or function'",'Get the one-line summary out of a module file.'
"def delete_rax_scaling_group(args): 
    print (""---   Cleaning   Autoscale   Groups   matching   '%s'"" % args.match_re) 
   for region in pyrax.identity.services.autoscale.regions: 
      asg = pyrax.connect_to_autoscale(region=region) 
      for group in rax_list_iterator(asg): 
         if re.search(args.match_re, group.name): 
            group.manager._delete = _force_delete_rax_scaling_group(group.manager) 
            prompt_and_delete(group, ('Delete   matching   %s?   [y/n]:   ' % group), args.assumeyes)", 'Delete matching autoscale groups','Function for deleting Autoscale Groups'
"def get_default_ddir(): 
    user_home = os.path.expanduser('~') 
   (join, exists) = (os.path.join, os.path.exists) 
   if mswin: 
      return join(user_home, 'Downloads', 'mps') 
   USER_DIRS = join(user_home, '.config', 'user-dirs.dirs') 
   DOWNLOAD_HOME = join(user_home, 'Downloads') 
   if ('XDG_DOWNLOAD_DIR' in os.environ): 
      ddir = os.environ['XDG_DOWNLOAD_DIR'] 
   elif exists(USER_DIRS): 
      lines = open(USER_DIRS).readlines() 
      defn = [x for x in lines if x.startswith('XDG_DOWNLOAD_DIR')] 
      if (len(defn) == 1): 
         ddir = defn[0].split('=')[1].replace('""', '') 
         ddir = ddir.replace('$HOME', user_home).strip() 
      else: 
         ddir = (DOWNLOAD_HOME if exists(DOWNLOAD_HOME) else user_home) 
   else: 
      ddir = (DOWNLOAD_HOME if exists(DOWNLOAD_HOME) else user_home) 
   ddir = ddir 
   return os.path.join(ddir, 'mps')", 'Get the default download directory for MPS.',"'Get system default Download directory, append mps dir.'"
"def floating_ip_pool_list(call=None): 
    if (call != 'function'): 
      raise SaltCloudSystemExit('The   floating_ip_pool_list   action   must   be   called   with   -f   or   --function') 
   conn = get_conn() 
   return conn.floating_ip_pool_list()", 'List all floating IP pools.',"'List all floating IP pools 
 .. versionadded:: 2016.3.0'"
"def delete(table_name, region=None, key=None, keyid=None, profile=None): 
    conn = _get_conn(region=region, key=key, keyid=keyid, profile=profile) 
   table = Table(table_name, connection=conn) 
   table.delete() 
   MAX_ATTEMPTS = 30 
   for i in range(MAX_ATTEMPTS): 
      if (not exists(table_name, region, key, keyid, profile)): 
         return True 
      else: 
         time.sleep(1) 
   return False"," 'Delete a table. 
 :param table_name: The name of the table to delete. 
 :param region: The region to use. 
 :param key: The key to use. 
 :param keyid: The key id to use. 
 :param profile: The profile to use. 
 :returns: True if the table was deleted, False if it was not. 
 :raises: :class:`TableDoesNotExist` if the table does not exist.'","'Delete a DynamoDB table. 
 CLI Example: 
 .. code-block:: bash 
 salt myminion boto_dynamodb.delete table_name region=us-east-1'"
